Higher Taxon,December 2012,Family,Subfamily
Sauria,Acanthosaura brachypoda,Agamidae,Draconinae
Sauria,Acanthosaura capra,Agamidae,Draconinae
Sauria,Acanthosaura cardamomensis,Agamidae,Draconinae
Sauria,Acanthosaura coronata,Agamidae,Draconinae
Sauria,Acanthosaura crucigera,Agamidae,Draconinae
Sauria,Acanthosaura lepidogaster,Agamidae,Draconinae
Sauria,Acanthosaura nataliae,Agamidae,Draconinae
Sauria,Acanthosaura titiwangsaensis,Agamidae,Draconinae
Sauria,Aphaniotis acutirostris,Agamidae,Draconinae
Sauria,Aphaniotis fusca,Agamidae,Draconinae
Sauria,Aphaniotis ornata,Agamidae,Draconinae
Sauria,Bronchocela celebensis,Agamidae,Draconinae
Sauria,Bronchocela cristatella,Agamidae,Draconinae
Sauria,Bronchocela danieli,Agamidae,Draconinae
Sauria,Bronchocela hayeki,Agamidae,Draconinae
Sauria,Bronchocela jubata,Agamidae,Draconinae
Sauria,Bronchocela marmorata,Agamidae,Draconinae
Sauria,Bronchocela orlovi,Agamidae,Draconinae
Sauria,Bronchocela rubrigularis,Agamidae,Draconinae
Sauria,Bronchocela smaragdina,Agamidae,Draconinae
Sauria,Bronchocela vietnamensis,Agamidae,Draconinae
Sauria,Calotes andamanensis,Agamidae,Draconinae
Sauria,Calotes aurantolabium,Agamidae,Draconinae
Sauria,Calotes bhutanensis,Agamidae,Draconinae
Sauria,Calotes calotes,Agamidae,Draconinae
Sauria,Calotes ceylonensis,Agamidae,Draconinae
Sauria,Calotes chincollium,Agamidae,Draconinae
Sauria,Calotes desilvai,Agamidae,Draconinae
Sauria,Calotes ellioti,Agamidae,Draconinae
Sauria,Calotes emma,Agamidae,Draconinae
Sauria,Calotes grandisquamis,Agamidae,Draconinae
Sauria,Calotes htunwini,Agamidae,Draconinae
Sauria,Calotes irawadi,Agamidae,Draconinae
Sauria,Calotes jerdoni,Agamidae,Draconinae
Sauria,Calotes liocephalus,Agamidae,Draconinae
Sauria,Calotes liolepis,Agamidae,Draconinae
Sauria,Calotes maria,Agamidae,Draconinae
Sauria,Calotes medogensis,Agamidae,Draconinae
Sauria,Calotes mystaceus,Agamidae,Draconinae
Sauria,Calotes nemoricola,Agamidae,Draconinae
Sauria,Calotes nigrilabris,Agamidae,Draconinae
Sauria,Calotes nigriplicatus,Agamidae,Draconinae
Sauria,Calotes rouxii,Agamidae,Draconinae
Sauria,Calotes versicolor,Agamidae,Draconinae
Sauria,Ceratophora aspera,Agamidae,Draconinae
Sauria,Ceratophora erdeleni,Agamidae,Draconinae
Sauria,Ceratophora karu,Agamidae,Draconinae
Sauria,Ceratophora stoddartii,Agamidae,Draconinae
Sauria,Ceratophora tennentii,Agamidae,Draconinae
Sauria,Complicitus nigrigularis,Agamidae,Draconinae
Sauria,Cophotis ceylanica,Agamidae,Draconinae
Sauria,Cophotis dumbara,Agamidae,Draconinae
Sauria,Coryphophylax brevicaudus,Agamidae,Draconinae
Sauria,Coryphophylax subcristatus,Agamidae,Draconinae
Sauria,Dendragama boulengeri,Agamidae,Draconinae
Sauria,Draco abbreviatus,Agamidae,Draconinae
Sauria,Draco affinis,Agamidae,Draconinae
Sauria,Draco beccarii,Agamidae,Draconinae
Sauria,Draco biaro,Agamidae,Draconinae
Sauria,Draco bimaculatus,Agamidae,Draconinae
Sauria,Draco blanfordii,Agamidae,Draconinae
Sauria,Draco boschmai,Agamidae,Draconinae
Sauria,Draco bourouniensis,Agamidae,Draconinae
Sauria,Draco caerulhians,Agamidae,Draconinae
Sauria,Draco cornutus,Agamidae,Draconinae
Sauria,Draco cristatellus,Agamidae,Draconinae
Sauria,Draco cyanopterus,Agamidae,Draconinae
Sauria,Draco dussumieri,Agamidae,Draconinae
Sauria,Draco fimbriatus,Agamidae,Draconinae
Sauria,Draco formosus,Agamidae,Draconinae
Sauria,Draco guentheri,Agamidae,Draconinae
Sauria,Draco haematopogon,Agamidae,Draconinae
Sauria,Draco indochinensis,Agamidae,Draconinae
Sauria,Draco iskandari,Agamidae,Draconinae
Sauria,Draco jareckii,Agamidae,Draconinae
Sauria,Draco lineatus,Agamidae,Draconinae
Sauria,Draco maculatus,Agamidae,Draconinae
Sauria,Draco maximus,Agamidae,Draconinae
Sauria,Draco melanopogon,Agamidae,Draconinae
Sauria,Draco mindanensis,Agamidae,Draconinae
Sauria,Draco modiglianii,Agamidae,Draconinae
Sauria,Draco norvillii,Agamidae,Draconinae
Sauria,Draco obscurus,Agamidae,Draconinae
Sauria,Draco ornatus,Agamidae,Draconinae
Sauria,Draco palawanensis,Agamidae,Draconinae
Sauria,Draco quadrasi,Agamidae,Draconinae
Sauria,Draco quinquefasciatus,Agamidae,Draconinae
Sauria,Draco reticulatus,Agamidae,Draconinae
Sauria,Draco rhytisma,Agamidae,Draconinae
Sauria,Draco spilonotus,Agamidae,Draconinae
Sauria,Draco spilopterus,Agamidae,Draconinae
Sauria,Draco sumatranus,Agamidae,Draconinae
Sauria,Draco supriatnai,Agamidae,Draconinae
Sauria,Draco taeniopterus,Agamidae,Draconinae
Sauria,Draco timorensis,Agamidae,Draconinae
Sauria,Draco volans,Agamidae,Draconinae
Sauria,Draco walkeri,Agamidae,Draconinae
Sauria,Gonocephalus abbotti,Agamidae,Draconinae
Sauria,Gonocephalus bellii,Agamidae,Draconinae
Sauria,Gonocephalus beyschlagi,Agamidae,Draconinae
Sauria,Gonocephalus bornensis,Agamidae,Draconinae
Sauria,Gonocephalus chamaeleontinus,Agamidae,Draconinae
Sauria,Gonocephalus doriae,Agamidae,Draconinae
Sauria,Gonocephalus grandis,Agamidae,Draconinae
Sauria,Gonocephalus interruptus,Agamidae,Draconinae
Sauria,Gonocephalus klossi,Agamidae,Draconinae
Sauria,Gonocephalus kuhlii,Agamidae,Draconinae
Sauria,Gonocephalus lacunosus,Agamidae,Draconinae
Sauria,Gonocephalus liogaster,Agamidae,Draconinae
Sauria,Gonocephalus megalepis,Agamidae,Draconinae
Sauria,Gonocephalus mjobergi,Agamidae,Draconinae
Sauria,Gonocephalus robinsonii,Agamidae,Draconinae
Sauria,Gonocephalus semperi,Agamidae,Draconinae
Sauria,Gonocephalus sophiae,Agamidae,Draconinae
Sauria,Harpesaurus beccarii,Agamidae,Draconinae
Sauria,Harpesaurus borneensis,Agamidae,Draconinae
Sauria,Harpesaurus ensicauda,Agamidae,Draconinae
Sauria,Harpesaurus modiglianii,Agamidae,Draconinae
Sauria,Harpesaurus tricinctus,Agamidae,Draconinae
Sauria,Hypsicalotes kinabaluensis,Agamidae,Draconinae
Sauria,Japalura andersoniana,Agamidae,Draconinae
Sauria,Japalura batangensis,Agamidae,Draconinae
Sauria,Japalura brevicauda,Agamidae,Draconinae
Sauria,Japalura brevipes,Agamidae,Draconinae
Sauria,Japalura chapaensis,Agamidae,Draconinae
Sauria,Japalura dasi,Agamidae,Draconinae
Sauria,Japalura dymondi,Agamidae,Draconinae
Sauria,Japalura fasciata,Agamidae,Draconinae
Sauria,Japalura flaviceps,Agamidae,Draconinae
Sauria,Japalura grahami,Agamidae,Draconinae
Sauria,Japalura hamptoni,Agamidae,Draconinae
Sauria,Japalura kumaonensis,Agamidae,Draconinae
Sauria,Japalura luei,Agamidae,Draconinae
Sauria,Japalura major,Agamidae,Draconinae
Sauria,Japalura makii,Agamidae,Draconinae
Sauria,Japalura micangshanensis,Agamidae,Draconinae
Sauria,Japalura otai,Agamidae,Draconinae
Sauria,Japalura planidorsata,Agamidae,Draconinae
Sauria,Japalura polygonata,Agamidae,Draconinae
Sauria,Japalura sagittifera,Agamidae,Draconinae
Sauria,Japalura splendida,Agamidae,Draconinae
Sauria,Japalura swinhonis,Agamidae,Draconinae
Sauria,Japalura tricarinata,Agamidae,Draconinae
Sauria,Japalura varcoae,Agamidae,Draconinae
Sauria,Japalura variegata,Agamidae,Draconinae
Sauria,Japalura yulongensis,Agamidae,Draconinae
Sauria,Japalura yunnanensis,Agamidae,Draconinae
Sauria,Japalura zhaoermii,Agamidae,Draconinae
Sauria,Lophocalotes ludekingi,Agamidae,Draconinae
Sauria,Lyriocephalus scutatus,Agamidae,Draconinae
Sauria,Mantheyus phuwuanensis,Agamidae,Draconinae
Sauria,Oriocalotes paulus,Agamidae,Draconinae
Sauria,Otocryptis beddomei,Agamidae,Draconinae
Sauria,Otocryptis nigristigma,Agamidae,Draconinae
Sauria,Otocryptis wiegmanni,Agamidae,Draconinae
Sauria,Phoxophrys borneensis,Agamidae,Draconinae
Sauria,Phoxophrys cephalum,Agamidae,Draconinae
Sauria,Phoxophrys nigrilabris,Agamidae,Draconinae
Sauria,Phoxophrys spiniceps,Agamidae,Draconinae
Sauria,Phoxophrys tuberculata,Agamidae,Draconinae
Sauria,Psammophilus blanfordanus,Agamidae,Draconinae
Sauria,Psammophilus dorsalis,Agamidae,Draconinae
Sauria,Pseudocalotes austeniana,Agamidae,Draconinae
Sauria,Pseudocalotes brevipes,Agamidae,Draconinae
Sauria,Pseudocalotes dringi,Agamidae,Draconinae
Sauria,Pseudocalotes flavigula,Agamidae,Draconinae
Sauria,Pseudocalotes floweri,Agamidae,Draconinae
Sauria,Pseudocalotes kakhienensis,Agamidae,Draconinae
Sauria,Pseudocalotes khaonanensis,Agamidae,Draconinae
Sauria,Pseudocalotes kingdonwardi,Agamidae,Draconinae
Sauria,Pseudocalotes larutensis,Agamidae,Draconinae
Sauria,Pseudocalotes microlepis,Agamidae,Draconinae
Sauria,Pseudocalotes poilani,Agamidae,Draconinae
Sauria,Pseudocalotes saravacensis,Agamidae,Draconinae
Sauria,Pseudocalotes tympanistriga,Agamidae,Draconinae
Sauria,Pseudocalotes ziegleri,Agamidae,Draconinae
Sauria,Pseudocophotis kontumensis,Agamidae,Draconinae
Sauria,Pseudocophotis sumatrana,Agamidae,Draconinae
Sauria,Ptyctolaemus collicristatus,Agamidae,Draconinae
Sauria,Ptyctolaemus gularis,Agamidae,Draconinae
Sauria,Salea anamallayana,Agamidae,Draconinae
Sauria,Salea gularis,Agamidae,Draconinae
Sauria,Salea horsfieldii,Agamidae,Draconinae
Sauria,Sitana fusca,Agamidae,Draconinae
Sauria,Sitana ponticeriana,Agamidae,Draconinae
Sauria,Sitana schleichi,Agamidae,Draconinae
Sauria,Sitana sivalensis,Agamidae,Draconinae
Sauria,Thaumatorhynchus brooksi,Agamidae,Draconinae
Sauria,Hydrosaurus amboinensis,Agamidae,Hydrosaurinae
Sauria,Hydrosaurus pustulatus,Agamidae,Hydrosaurinae
Sauria,Hydrosaurus weberi,Agamidae,Hydrosaurinae
Sauria,Leiolepis belliana,Agamidae,Leiolepidinae
Sauria,Leiolepis boehmei,Agamidae,Leiolepidinae
Sauria,Leiolepis guentherpetersi,Agamidae,Leiolepidinae
Sauria,Leiolepis guttata,Agamidae,Leiolepidinae
Sauria,Leiolepis ngovantrii,Agamidae,Leiolepidinae
Sauria,Leiolepis peguensis,Agamidae,Leiolepidinae
Sauria,Leiolepis reevesii,Agamidae,Leiolepidinae
Sauria,Leiolepis triploida,Agamidae,Leiolepidinae
Sauria,Uromastyx acanthinura,Agamidae,Uromasticinae
Sauria,Uromastyx aegyptia,Agamidae,Uromasticinae
Sauria,Uromastyx alfredschmidti,Agamidae,Uromasticinae
Sauria,Uromastyx asmussi,Agamidae,Uromasticinae
Sauria,Uromastyx benti,Agamidae,Uromasticinae
Sauria,Uromastyx dispar,Agamidae,Uromasticinae
Sauria,Uromastyx geyri,Agamidae,Uromasticinae
Sauria,Uromastyx hardwickii,Agamidae,Uromasticinae
Sauria,Uromastyx leptieni,Agamidae,Uromasticinae
Sauria,Uromastyx loricata,Agamidae,Uromasticinae
Sauria,Uromastyx macfadyeni,Agamidae,Uromasticinae
Sauria,Uromastyx nigriventris,Agamidae,Uromasticinae
Sauria,Uromastyx occidentalis,Agamidae,Uromasticinae
Sauria,Uromastyx ocellata,Agamidae,Uromasticinae
Sauria,Uromastyx ornata,Agamidae,Uromasticinae
Sauria,Uromastyx princeps,Agamidae,Uromasticinae
Sauria,Uromastyx shobraki,Agamidae,Uromasticinae
Sauria,Uromastyx thomasi,Agamidae,Uromasticinae
Sauria,Uromastyx yemenensis,Agamidae,Uromasticinae
Sauria,Anguis cephallonica,Anguidae,Anguinae
Sauria,Anguis colchica,Anguidae,Anguinae
Sauria,Anguis fragilis,Anguidae,Anguinae
Sauria,Anguis incomptus,Anguidae,Anguinae
Sauria,Dopasia gracilis,Anguidae,Anguinae
Sauria,Dopasia hainanensis,Anguidae,Anguinae
Sauria,Dopasia harti,Anguidae,Anguinae
Sauria,Dopasia ludovici,Anguidae,Anguinae
Sauria,Dopasia sokolovi,Anguidae,Anguinae
Sauria,Ophisaurus attenuatus,Anguidae,Anguinae
Sauria,Ophisaurus buettikoferi,Anguidae,Anguinae
Sauria,Ophisaurus ceroni,Anguidae,Anguinae
Sauria,Ophisaurus compressus,Anguidae,Anguinae
Sauria,Ophisaurus koellikeri,Anguidae,Anguinae
Sauria,Ophisaurus mimicus,Anguidae,Anguinae
Sauria,Ophisaurus ventralis,Anguidae,Anguinae
Sauria,Ophisaurus wegneri,Anguidae,Anguinae
Sauria,Pseudopus apodus,Anguidae,Anguinae
Sauria,Celestus adercus,Anguidae,Diploglossinae
Sauria,Celestus agasepsoides,Anguidae,Diploglossinae
Sauria,Celestus anelpistus,Anguidae,Diploglossinae
Sauria,Celestus badius,Anguidae,Diploglossinae
Sauria,Celestus barbouri,Anguidae,Diploglossinae
Sauria,Celestus bivittatus,Anguidae,Diploglossinae
Sauria,Celestus carraui,Anguidae,Diploglossinae
Sauria,Celestus costatus,Anguidae,Diploglossinae
Sauria,Celestus crusculus,Anguidae,Diploglossinae
Sauria,Celestus curtissi,Anguidae,Diploglossinae
Sauria,Celestus cyanochloris,Anguidae,Diploglossinae
Sauria,Celestus darlingtoni,Anguidae,Diploglossinae
Sauria,Celestus duquesneyi,Anguidae,Diploglossinae
Sauria,Celestus enneagrammus,Anguidae,Diploglossinae
Sauria,Celestus fowleri,Anguidae,Diploglossinae
Sauria,Celestus haetianus,Anguidae,Diploglossinae
Sauria,Celestus hewardi,Anguidae,Diploglossinae
Sauria,Celestus hylaius,Anguidae,Diploglossinae
Sauria,Celestus macrotus,Anguidae,Diploglossinae
Sauria,Celestus marcanoi,Anguidae,Diploglossinae
Sauria,Celestus microblepharis,Anguidae,Diploglossinae
Sauria,Celestus montanus,Anguidae,Diploglossinae
Sauria,Celestus occiduus,Anguidae,Diploglossinae
Sauria,Celestus orobius,Anguidae,Diploglossinae
Sauria,Celestus rozellae,Anguidae,Diploglossinae
Sauria,Celestus scansorius,Anguidae,Diploglossinae
Sauria,Celestus sepsoides,Anguidae,Diploglossinae
Sauria,Celestus stenurus,Anguidae,Diploglossinae
Sauria,Celestus warreni,Anguidae,Diploglossinae
Sauria,Diploglossus atitlanensis,Anguidae,Diploglossinae
Sauria,Diploglossus bilobatus,Anguidae,Diploglossinae
Sauria,Diploglossus delasagra,Anguidae,Diploglossinae
Sauria,Diploglossus fasciatus,Anguidae,Diploglossinae
Sauria,Diploglossus garridoi,Anguidae,Diploglossinae
Sauria,Diploglossus ingridae,Anguidae,Diploglossinae
Sauria,Diploglossus legnotus,Anguidae,Diploglossinae
Sauria,Diploglossus lessonae,Anguidae,Diploglossinae
Sauria,Diploglossus microcephalus,Anguidae,Diploglossinae
Sauria,Diploglossus microlepis,Anguidae,Diploglossinae
Sauria,Diploglossus millepunctatus,Anguidae,Diploglossinae
Sauria,Diploglossus monotropis,Anguidae,Diploglossinae
Sauria,Diploglossus montisilvestris,Anguidae,Diploglossinae
Sauria,Diploglossus montisserrati,Anguidae,Diploglossinae
Sauria,Diploglossus nigropunctatus,Anguidae,Diploglossinae
Sauria,Diploglossus owenii,Anguidae,Diploglossinae
Sauria,Diploglossus pleii,Anguidae,Diploglossinae
Sauria,Ophiodes intermedius,Anguidae,Diploglossinae
Sauria,Ophiodes striatus,Anguidae,Diploglossinae
Sauria,Ophiodes vertebralis,Anguidae,Diploglossinae
Sauria,Ophiodes yacupoi,Anguidae,Diploglossinae
Sauria,Abronia anzuetoi,Anguidae,Gerrhonotinae
Sauria,Abronia aurita,Anguidae,Gerrhonotinae
Sauria,Abronia bogerti,Anguidae,Gerrhonotinae
Sauria,Abronia campbelli,Anguidae,Gerrhonotinae
Sauria,Abronia chiszari,Anguidae,Gerrhonotinae
Sauria,Abronia deppii,Anguidae,Gerrhonotinae
Sauria,Abronia fimbriata,Anguidae,Gerrhonotinae
Sauria,Abronia frosti,Anguidae,Gerrhonotinae
Sauria,Abronia fuscolabialis,Anguidae,Gerrhonotinae
Sauria,Abronia gaiophantasma,Anguidae,Gerrhonotinae
Sauria,Abronia graminea,Anguidae,Gerrhonotinae
Sauria,Abronia leurolepis,Anguidae,Gerrhonotinae
Sauria,Abronia lythrochila,Anguidae,Gerrhonotinae
Sauria,Abronia martindelcampoi,Anguidae,Gerrhonotinae
Sauria,Abronia matudai,Anguidae,Gerrhonotinae
Sauria,Abronia meledona,Anguidae,Gerrhonotinae
Sauria,Abronia mitchelli,Anguidae,Gerrhonotinae
Sauria,Abronia mixteca,Anguidae,Gerrhonotinae
Sauria,Abronia montecristoi,Anguidae,Gerrhonotinae
Sauria,Abronia oaxacae,Anguidae,Gerrhonotinae
Sauria,Abronia ochoterenai,Anguidae,Gerrhonotinae
Sauria,Abronia ornelasi,Anguidae,Gerrhonotinae
Sauria,Abronia ramirezi,Anguidae,Gerrhonotinae
Sauria,Abronia reidi,Anguidae,Gerrhonotinae
Sauria,Abronia salvadorensis,Anguidae,Gerrhonotinae
Sauria,Abronia smithi,Anguidae,Gerrhonotinae
Sauria,Abronia taeniata,Anguidae,Gerrhonotinae
Sauria,Abronia vasconcelosii,Anguidae,Gerrhonotinae
Sauria,Barisia herrerae,Anguidae,Gerrhonotinae
Sauria,Barisia imbricata,Anguidae,Gerrhonotinae
Sauria,Barisia levicollis,Anguidae,Gerrhonotinae
Sauria,Barisia rudicollis,Anguidae,Gerrhonotinae
Sauria,Coloptychon rhombifer,Anguidae,Gerrhonotinae
Sauria,Elgaria coerulea,Anguidae,Gerrhonotinae
Sauria,Elgaria kingii,Anguidae,Gerrhonotinae
Sauria,Elgaria multicarinata,Anguidae,Gerrhonotinae
Sauria,Elgaria panamintina,Anguidae,Gerrhonotinae
Sauria,Elgaria paucicarinata,Anguidae,Gerrhonotinae
Sauria,Elgaria velazquezi,Anguidae,Gerrhonotinae
Sauria,Gerrhonotus farri,Anguidae,Gerrhonotinae
Sauria,Gerrhonotus infernalis,Anguidae,Gerrhonotinae
Sauria,Gerrhonotus liocephalus,Anguidae,Gerrhonotinae
Sauria,Gerrhonotus lugoi,Anguidae,Gerrhonotinae
Sauria,Gerrhonotus ophiurus,Anguidae,Gerrhonotinae
Sauria,Gerrhonotus parvus,Anguidae,Gerrhonotinae
Sauria,Mesaspis antauges,Anguidae,Gerrhonotinae
Sauria,Mesaspis gadovii,Anguidae,Gerrhonotinae
Sauria,Mesaspis juarezi,Anguidae,Gerrhonotinae
Sauria,Mesaspis monticola,Anguidae,Gerrhonotinae
Sauria,Mesaspis moreletii,Anguidae,Gerrhonotinae
Sauria,Mesaspis viridiflava,Anguidae,Gerrhonotinae
Sauria,Anniella geronimensis,Anniellidae,Anniellidae
Sauria,Anniella pulchra,Anniellidae,Anniellidae
Sauria,Carphodactylus laevis,Carphodactylidae,Carphodactylidae
Sauria,Nephrurus amyae,Carphodactylidae,Carphodactylidae
Sauria,Nephrurus asper,Carphodactylidae,Carphodactylidae
Sauria,Nephrurus deleani,Carphodactylidae,Carphodactylidae
Sauria,Nephrurus laevissimus,Carphodactylidae,Carphodactylidae
Sauria,Nephrurus levis,Carphodactylidae,Carphodactylidae
Sauria,Nephrurus sheai,Carphodactylidae,Carphodactylidae
Sauria,Nephrurus stellatus,Carphodactylidae,Carphodactylidae
Sauria,Nephrurus vertebralis,Carphodactylidae,Carphodactylidae
Sauria,Nephrurus wheeleri,Carphodactylidae,Carphodactylidae
Sauria,Orraya occultus,Carphodactylidae,Carphodactylidae
Sauria,Phyllurus amnicola,Carphodactylidae,Carphodactylidae
Sauria,Phyllurus caudiannulatus,Carphodactylidae,Carphodactylidae
Sauria,Phyllurus championae,Carphodactylidae,Carphodactylidae
Sauria,Phyllurus gulbaru,Carphodactylidae,Carphodactylidae
Sauria,Phyllurus isis,Carphodactylidae,Carphodactylidae
Sauria,Phyllurus kabikabi,Carphodactylidae,Carphodactylidae
Sauria,Phyllurus nepthys,Carphodactylidae,Carphodactylidae
Sauria,Phyllurus ossa,Carphodactylidae,Carphodactylidae
Sauria,Phyllurus platurus,Carphodactylidae,Carphodactylidae
Sauria,Saltuarius cornutus,Carphodactylidae,Carphodactylidae
Sauria,Saltuarius kateae,Carphodactylidae,Carphodactylidae
Sauria,Saltuarius moritzi,Carphodactylidae,Carphodactylidae
Sauria,Saltuarius salebrosus,Carphodactylidae,Carphodactylidae
Sauria,Saltuarius swaini,Carphodactylidae,Carphodactylidae
Sauria,Saltuarius wyberba,Carphodactylidae,Carphodactylidae
Sauria,Underwoodisaurus milii,Carphodactylidae,Carphodactylidae
Sauria,Underwoodisaurus seorsus,Carphodactylidae,Carphodactylidae
Sauria,Uvidicolus sphyrurus,Carphodactylidae,Carphodactylidae
Sauria,Brookesia ambreensis,Chamaeleonidae,Brookesiinae
Sauria,Brookesia antakarana,Chamaeleonidae,Brookesiinae
Sauria,Brookesia bekolosy,Chamaeleonidae,Brookesiinae
Sauria,Brookesia betschi,Chamaeleonidae,Brookesiinae
Sauria,Brookesia bonsi,Chamaeleonidae,Brookesiinae
Sauria,Brookesia brunoi,Chamaeleonidae,Brookesiinae
Sauria,Brookesia brygooi,Chamaeleonidae,Brookesiinae
Sauria,Brookesia confidens,Chamaeleonidae,Brookesiinae
Sauria,Brookesia decaryi,Chamaeleonidae,Brookesiinae
Sauria,Brookesia dentata,Chamaeleonidae,Brookesiinae
Sauria,Brookesia desperata,Chamaeleonidae,Brookesiinae
Sauria,Brookesia ebenaui,Chamaeleonidae,Brookesiinae
Sauria,Brookesia exarmata,Chamaeleonidae,Brookesiinae
Sauria,Brookesia griveaudi,Chamaeleonidae,Brookesiinae
Sauria,Brookesia karchei,Chamaeleonidae,Brookesiinae
Sauria,Brookesia lambertoni,Chamaeleonidae,Brookesiinae
Sauria,Brookesia lineata,Chamaeleonidae,Brookesiinae
Sauria,Brookesia lolontany,Chamaeleonidae,Brookesiinae
Sauria,Brookesia micra,Chamaeleonidae,Brookesiinae
Sauria,Brookesia minima,Chamaeleonidae,Brookesiinae
Sauria,Brookesia nasus,Chamaeleonidae,Brookesiinae
Sauria,Brookesia perarmata,Chamaeleonidae,Brookesiinae
Sauria,Brookesia peyrierasi,Chamaeleonidae,Brookesiinae
Sauria,Brookesia ramanantsoai,Chamaeleonidae,Brookesiinae
Sauria,Brookesia stumpffi,Chamaeleonidae,Brookesiinae
Sauria,Brookesia superciliaris,Chamaeleonidae,Brookesiinae
Sauria,Brookesia therezieni,Chamaeleonidae,Brookesiinae
Sauria,Brookesia thieli,Chamaeleonidae,Brookesiinae
Sauria,Brookesia tristis,Chamaeleonidae,Brookesiinae
Sauria,Brookesia tuberculata,Chamaeleonidae,Brookesiinae
Sauria,Brookesia vadoni,Chamaeleonidae,Brookesiinae
Sauria,Brookesia valerieae,Chamaeleonidae,Brookesiinae
Sauria,Archaius tigris,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion atromontanum,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion caeruleogula,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion caffer,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion damaranum,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion dracomontanum,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion gutturale,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion karrooicum,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion kentanicum,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion melanocephalum,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion nemorale,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion ngomeense,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion occidentale,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion pumilum,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion setaroi,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion taeniabronchum,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion thamnobates,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion transvaalense,Chamaeleonidae,Chamaeleoninae
Sauria,Bradypodion ventrale,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma amber,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma ambreense,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma andringitraense,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma boettgeri,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma brevicorne,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma capuroni,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma crypticum,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma cucullatum,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma fallax,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma furcifer,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma gallus,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma gastrotaenia,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma glawi,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma globifer,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma guibei,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma guillaumeti,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma hafahafa,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma hilleniusi,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma jejy,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma malthe,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma marojezense,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma nasutum,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma oshaughnessyi,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma parsonii,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma peltierorum,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma peyrierasi,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma tarzan,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma tsaratananense,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma tsycorne,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma vatosoa,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma vencesi,Chamaeleonidae,Chamaeleoninae
Sauria,Calumma vohibola,Chamaeleonidae,Chamaeleoninae
Sauria,Chamaeleo africanus,Chamaeleonidae,Chamaeleoninae
Sauria,Chamaeleo anchietae,Chamaeleonidae,Chamaeleoninae
Sauria,Chamaeleo arabicus,Chamaeleonidae,Chamaeleoninae
